id_del_portafolio,referencia_del_proceso,entidad,departamento_entidad,ciudad_entidad,modalidad_de_contratacion,tipo_de_contrato,estado_del_procedimiento,precio_base,valor_total_adjudicacion,proveedores_unicos_con,duracion,unidad_de_duracion,fecha_de_publicacion_del,sobrecosto_pesos,ratio_sobrecosto,tiene_sobrecosto,duracion_dias_prevista
CO1.BDOS.2928954,LP-004-2022 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPIO DE ZIPAQUIRA,Cundinamarca,Zipaquirá,Licitación pública Obra Publica,Obra,Seleccionado,668717686.0,639865170.0,18,5,Mes(es),2022-05-26,-28852516.0,-0.04314603397524019,0,150.0
CO1.BDOS.2925603,SAMC 07 DE 2022 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE VILLETA,Cundinamarca,Villeta,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000.0,95297556.0,10,60,día(s),2022-05-23,-4702444.0,-0.04702444,0,60.0
CO1.BDOS.2941948,MC-040-CENACTELEMATICA-2022,CENTRAL ADMINISTRATIVA Y CONTABLE TELEMATICA,Cundinamarca,Facatativá,Mínima cuantía,Obra,Seleccionado,55437180.0,55437180.0,17,7,Mes(es),2022-05-20,0.0,0.0,0,210.0
CO1.BDOS.2920901,SA 2022-0587 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL FUSAGASUGA,Cundinamarca,Fusagasugá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000.0,95100101.0,19,2,Mes(es),2022-05-18,-4899899.0,-0.04899899,0,60.0
CO1.BDOS.2919974,SAMC 010-2022 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE RICAURTE,Cundinamarca,Ricaurte,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,118064906.0,118014026.0,1,2,Mes(es),2022-05-16,-50880.0,-0.0004309493965971565,0,60.0
CO1.BDOS.2907204,LP 06 DE 2022 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL DE VILLETA,Cundinamarca,Villeta,Licitación pública Obra Publica,Obra,Seleccionado,597104895.0,595952778.0,1,4,Mes(es),2022-05-13,-1152117.0,-0.0019295052002546386,0,120.0
CO1.BDOS.2874310,LP-008-2022 (Fase de Selección (Presentación de ofertas)),CUNDINAMARCA-ALCALDIA MUNICIPIO MOSQUERA,Cundinamarca,Mosquera,Licitación pública Obra Publica,Obra,Seleccionado,3777985075.0,3770308120.0,1,8,Mes(es),2022-05-13,-7676955.0,-0.002032023644243751,0,240.0
CO1.BDOS.2935401,IPMC-FPS - 006 - 2022,FONDO DE PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA ENTIDAD,Cundinamarca,No Definido,Mínima cuantía,Obra,Seleccionado,64968525.0,58670815.0,5,66,día(s),2022-05-13,-6297710.0,-0.09693478495933223,0,66.0
CO1.BDOS.2916706,SAMC 009-2022 (Presentación de oferta),ALCALDIA MUNICIPIO DE RICAURTE,Cundinamarca,Ricaurte,Seleccion Abreviada Menor Cuantia Sin Manifestacion Interes,Obra,Seleccionado,2070000000.0,2066667000.0,2,5,Mes(es),2022-05-13,-3333000.0,-0.0016101449275362318,0,150.0
CO1.BDOS.2911104,PN ESCAR SA MC 024 2022 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ESCUELA NACIONAL DE CARABINEROS POLICIA NACIONAL,Cundinamarca,Facatativá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,630000000.0,630000000.0,9,120,día(s),2022-05-12,0.0,0.0,0,120.0
CO1.BDOS.2878284,LP OBRA PUBLICA 003-2022 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE LA CALERA CUNDINAMARCA,Cundinamarca,La Calera,Licitación pública Obra Publica,Obra,Seleccionado,1044203911.0,1002161549.0,46,6,Mes(es),2022-05-10,-42042362.0,-0.04026259771402063,0,180.0
CO1.BDOS.2912107,SAMC-057 CENAC TOLEMAIDA-2022 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),CENAC TOLEMAIDA,Cundinamarca,Nilo,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,335576184.0,335576184.0,21,0,día(s),2022-05-09,0.0,0.0,0,0.0
CO1.BDOS.2885645,LP-006-2022 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE UBATE,Cundinamarca,Villa De San Diego De Ubate,Licitación pública Obra Publica,Obra,Seleccionado,400233768.0,400233759.0,1,6,Mes(es),2022-05-06,-9.0,-2.2486858230313042e-08,0,180.0
CO1.BDOS.2841989,LP-003-2022 (Fase de Selección (Presentación de ofertas)),CUNDINAMARCA-ALCALDIA MUNICIPIO MOSQUERA,Cundinamarca,Mosquera,Licitación pública Obra Publica,Obra,Seleccionado,6746900000.0,6742839786.0,1,330,día(s),2022-05-06,-4060214.0,-0.0006017895626139413,0,330.0
CO1.BDOS.2906232,LP 001-2022 (Fase de Selección (Presentación de ofertas)),INSTITUTO MUNICIPAL DE VIVIENDA DE INTERÉS SOCIAL CAJICA,Cundinamarca,Cajicá,Licitación pública Obra Publica,Obra,Seleccionado,426123641.0,424370576.0,1,4,Mes(es),2022-05-06,-1753065.0,-0.004113982026169724,0,120.0
CO1.BDOS.2865271,LP-007-2022 (Fase de Selección (Presentación de ofertas)),CUNDINAMARCA-ALCALDIA MUNICIPIO MOSQUERA,Cundinamarca,Mosquera,Licitación pública Obra Publica,Obra,Seleccionado,42410549395.0,41759663461.0,1,16,Mes(es),2022-05-05,-650885934.0,-0.015347264850021875,0,480.0
CO1.BDOS.2847316,LP-004-2022 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE UBATE,Cundinamarca,Villa De San Diego De Ubate,Licitación pública Obra Publica,Obra,Seleccionado,744510408.0,744102652.0,1,4,Mes(es),2022-05-04,-407756.0,-0.0005476834112975893,0,120.0
CO1.BDOS.2889653,022-00-K-ESUFA-GRUAL-2022 (Fase de Selección (Presentación de ofertas)),ESCUELA DE SUBOFICIALES  FAC CT ANDRES M DIAZ,Cundinamarca,No Definido,Licitación pública Obra Publica,Obra,Seleccionado,1246700000.0,1221048288.0,62,204,día(s),2022-05-04,-25651712.0,-0.02057568942006898,0,204.0
CO1.BDOS.2900902,SAMC 06 DE 2022 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE VILLETA,Cundinamarca,Villeta,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000.0,94752200.0,10,2,Mes(es),2022-05-02,-5247800.0,-0.052478,0,60.0
CO1.BDOS.2885368,LP 2022-0579 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL FUSAGASUGA,Cundinamarca,Fusagasugá,Licitación pública Obra Publica,Obra,Seleccionado,9125070710.0,9123209137.0,2,7,Mes(es),2022-04-29,-1861573.0,-0.00020400641914587422,0,210.0
CO1.BDOS.2845080,LP-005-2022 (Fase de Selección (Presentación de ofertas)),CUNDINAMARCA-ALCALDIA MUNICIPIO MOSQUERA,Cundinamarca,Mosquera,Licitación pública Obra Publica,Obra,Seleccionado,7900000000.0,7888576434.0,1,10,Mes(es),2022-04-27,-11423566.0,-0.0014460210126582278,0,300.0
CO1.BDOS.2914703,IPMC-007-2022,CORPORACION PRODESARROLLO Y SEGURIDAD DEL MUNICIPIO DE GIRARDOT,Cundinamarca,Girardot,Mínima cuantía,Obra,Seleccionado,27614585.0,22108806.0,14,20,día(s),2022-04-26,-5505779.0,-0.19937938592957308,0,20.0
CO1.BDOS.2841016,LP-OBRA PUBLICA-001-2022 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE LA CALERA CUNDINAMARCA,Cundinamarca,La Calera,Licitación pública Obra Publica,Obra,Seleccionado,1324000000.0,1229595722.0,38,7,Mes(es),2022-04-25,-94404278.0,-0.0713023247734139,0,210.0
CO1.BDOS.2888927,SAMC-052 CENAC TOLEMAIDA-2022 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),CENAC TOLEMAIDA,Cundinamarca,Nilo,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,379539940.0,191933180.0,13,6,Mes(es),2022-04-25,-187606760.0,-0.4943004417400709,0,180.0
CO1.BDOS.2845261,LP-006-2022 (Fase de Selección (Presentación de ofertas)),CUNDINAMARCA-ALCALDIA MUNICIPIO MOSQUERA,Cundinamarca,Mosquera,Licitación pública Obra Publica,Obra,Seleccionado,4523715000.0,4514080319.0,1,390,día(s),2022-04-25,-9634681.0,-0.0021298160914204364,0,390.0
CO1.BDOS.2889554,SA-MC-013-2022 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE ZIPAQUIRA,Cundinamarca,Zipaquirá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,405000000.0,389244622.0,10,3,Mes(es),2022-04-22,-15755378.0,-0.03890216790123457,0,90.0
CO1.BDOS.2891616,SA-MC-014-2022 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE ZIPAQUIRA,Cundinamarca,Zipaquirá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,150000000.0,144748722.0,8,3,Mes(es),2022-04-22,-5251278.0,-0.03500852,0,90.0
CO1.BDOS.2884075,LIC 007 MT 2022 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE TOCANCIPA,Cundinamarca,Tocancipá,Licitación pública Obra Publica,Obra,Seleccionado,1497789258.0,1497378804.0,1,12,Mes(es),2022-04-20,-410454.0,-0.0002740398876595495,0,360.0
CO1.BDOS.2884224,LIC 008 MT 2022 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE TOCANCIPA,Cundinamarca,Tocancipá,Licitación pública Obra Publica,Obra,Seleccionado,544512006.0,544512005.0,1,6,Mes(es),2022-04-20,-1.0,-1.8365067968767615e-09,0,180.0
CO1.BDOS.2884340,LIC 009 MT 2022 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE TOCANCIPA,Cundinamarca,Tocancipá,Licitación pública Obra Publica,Obra,Seleccionado,3228660366.0,3228657397.0,1,6,Mes(es),2022-04-20,-2969.0,-9.195764383474951e-07,0,180.0
CO1.BDOS.2880901,LIC 006 MT 2022 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE TOCANCIPA,Cundinamarca,Tocancipá,Licitación pública Obra Publica,Obra,Seleccionado,18518518518.0,18518517963.0,1,12,Mes(es),2022-04-20,-555.0,-2.997000000083916e-08,0,360.0
CO1.BDOS.2889839,SAMC 02 DE 2022 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE VILLETA,Cundinamarca,Villeta,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000.0,94650235.0,8,60,día(s),2022-04-19,-5349765.0,-0.05349765,0,60.0
CO1.BDOS.2868169,LP-003-2022 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPIO DE ZIPAQUIRA,Cundinamarca,Zipaquirá,Licitación pública Obra Publica,Obra,Seleccionado,791601118.0,791596047.0,1,5,Mes(es),2022-04-18,-5071.0,-6.406004090560165e-06,0,150.0
CO1.BDOS.2885390,SA-MC-002-2022 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE UBATE,Cundinamarca,Villa De San Diego De Ubate,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,123280319.0,123269225.0,1,3,Mes(es),2022-04-13,-11094.0,-8.99900332022989e-05,0,90.0
CO1.BDOS.2870035,LP 2022-074 (Fase de Selección (Presentación de ofertas)),IDERF,Cundinamarca,Fusagasugá,Licitación pública Obra Publica,Obra,Seleccionado,1150000000.0,1121095072.0,6,4,Mes(es),2022-04-12,-28904928.0,-0.02513472,0,120.0
CO1.BDOS.2877304,SAMC 04 DE 2022 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE VILLETA,Cundinamarca,Villeta,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,86451049.0,86002258.0,2,2,Mes(es),2022-04-08,-448791.0,-0.005191273040538814,0,60.0
CO1.BDOS.2872607,SAMC 03 DE 2022  (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE VILLETA,Cundinamarca,Villeta,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000.0,95518677.0,9,60,día(s),2022-04-06,-4481323.0,-0.04481323,0,60.0
CO1.BDOS.2869015,SAMC-004-2022 (Presentación de oferta),ALCALDÍA MUNICIPAL DE MADRID CUNDINAMARCA,Cundinamarca,Madrid,Seleccion Abreviada Menor Cuantia Sin Manifestacion Interes,Obra,Seleccionado,4405066983.0,4404922142.0,1,8,Mes(es),2022-04-04,-144841.0,-3.288054428206637e-05,0,240.0
CO1.BDOS.2870405,SAMC-003-2022 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE GIRARDOT,Cundinamarca,Girardot,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,135000000.0,134998814.0,2,4,Mes(es),2022-04-01,-1186.0,-8.785185185185184e-06,0,120.0
CO1.BDOS.2865737,SA 2022-0498 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL FUSAGASUGA,Cundinamarca,Fusagasugá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,262048437.0,262048437.0,1,3,Mes(es),2022-03-31,0.0,0.0,0,90.0
CO1.BDOS.2821035,LP 002-2022 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPIO DE RICAURTE,Cundinamarca,Ricaurte,Licitación pública Obra Publica,Obra,Seleccionado,464294040.0,446419020.0,35,4,Mes(es),2022-03-30,-17875020.0,-0.0384993526946846,0,120.0
CO1.BDOS.2846651,LP-003-2022 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE UBATE,Cundinamarca,Villa De San Diego De Ubate,Licitación pública Obra Publica,Obra,Seleccionado,820321646.0,820135167.0,2,6,Mes(es),2022-03-30,-186479.0,-0.00022732424642126292,0,180.0
CO1.BDOS.2875115,MC-015-2022,ALCALDIA MUNICIPAL DE CHIA,Cundinamarca,Chía,Mínima cuantía,Obra,Seleccionado,45000000.0,44979419.0,5,1,Mes(es),2022-03-23,-20581.0,-0.00045735555555555555,0,30.0
CO1.BDOS.2854148,SA-MC-007-2022 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE ZIPAQUIRA,Cundinamarca,Zipaquirá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,239997176.0,239767592.0,2,60,día(s),2022-03-23,-229584.0,-0.0009566112561257804,0,60.0
CO1.BDOS.2859523,SAMC-003-2022 (Presentación de oferta),ALCALDÍA MUNICIPAL DE MADRID CUNDINAMARCA,Cundinamarca,Madrid,Seleccion Abreviada Menor Cuantia Sin Manifestacion Interes,Obra,Seleccionado,1138686130.0,1135526403.0,3,4,Mes(es),2022-03-23,-3159727.0,-0.002774888458507877,0,120.0
CO1.BDOS.2873452,IMC-08-SP-2022,ALCALDIA MUNICIPIO DE ANOLAIMA,Cundinamarca,Anolaima,Mínima cuantía,Obra,Seleccionado,11175070.0,9421030.0,6,30,día(s),2022-03-22,-1754040.0,-0.15696009063030478,0,30.0
CO1.BDOS.2840732,SIOP-LPO-0001 (Fase de Selección (Presentación de ofertas)),ALCALDÍA MUNICIPAL COTA,Cundinamarca,Cota,Licitación pública Obra Publica,Obra,Seleccionado,27037084166.0,27029500000.0,1,0,día(s),2022-03-18,-7584166.0,-0.0002805097603512043,0,0.0
CO1.BDOS.2847163,SA-MC-006-2022 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE ZIPAQUIRA,Cundinamarca,Zipaquirá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000.0,96179638.0,5,3,Mes(es),2022-03-18,-3820362.0,-0.03820362,0,90.0
CO1.BDOS.2848396,LP-005-2022 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE UBATE,Cundinamarca,Villa De San Diego De Ubate,Licitación pública Obra Publica,Obra,Seleccionado,6934581975.0,6929060346.0,1,6,Mes(es),2022-03-18,-5521629.0,-0.000796245400213904,0,180.0
CO1.BDOS.2845119,LIC 003 MT 2022 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE TOCANCIPA,Cundinamarca,Tocancipá,Licitación pública Obra Publica,Obra,Seleccionado,16457550577.0,16376116616.0,1,18,Mes(es),2022-03-16,-81433961.0,-0.0049481215700352636,0,540.0
CO1.BDOS.2846638,SA-MC-005-2022 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE ZIPAQUIRA,Cundinamarca,Zipaquirá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,150000000.0,144085569.0,7,3,Mes(es),2022-03-16,-5914431.0,-0.03942954,0,90.0
CO1.BDOS.2846216,SA-MC-004-2022 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE ZIPAQUIRA,Cundinamarca,Zipaquirá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000.0,96051843.0,8,3,Mes(es),2022-03-16,-3948157.0,-0.03948157,0,90.0
CO1.BDOS.2866302,MC-002-2022,CONCEJO MUNICIPAL CHIA,Cundinamarca,Chía,Mínima cuantía,Obra,Seleccionado,20000000.0,13200000.0,10,30,día(s),2022-03-15,-6800000.0,-0.34,0,30.0
CO1.BDOS.2473902,FACATATIVA-SA-034-21 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE FACATATIVA,Cundinamarca,Facatativá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,158000000.0,146922582.0,1,3,Mes(es),2022-03-08,-11077418.0,-0.07011024050632911,0,90.0
CO1.BDOS.2828167,SA-MC-003-2022 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE ZIPAQUIRA,Cundinamarca,Zipaquirá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000.0,96101003.0,4,3,Mes(es),2022-03-08,-3898997.0,-0.03898997,0,90.0
CO1.BDOS.2815001,LP 2022-0490 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL FUSAGASUGA,Cundinamarca,Fusagasugá,Licitación pública Obra Publica,Obra,Seleccionado,539438539.0,533343275.0,4,4,Mes(es),2022-03-08,-6095264.0,-0.01129927426264218,0,120.0
CO1.BDOS.2474002,FACATATIVA-SA-036-21 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE FACATATIVA,Cundinamarca,Facatativá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,262700000.0,243571457.0,1,3,Mes(es),2022-03-08,-19128543.0,-0.07281516178149981,0,90.0
CO1.BDOS.2473903,FACATATIVA-SA-035-21 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE FACATATIVA,Cundinamarca,Facatativá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,306400000.0,283965743.0,1,3,Mes(es),2022-03-08,-22434257.0,-0.0732188544386423,0,90.0
CO1.BDOS.2473719,FACATATIVA-SA-032-21 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE FACATATIVA,Cundinamarca,Facatativá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,142500000.0,132531438.0,1,3,Mes(es),2022-03-07,-9968562.0,-0.06995482105263158,0,90.0
CO1.BDOS.2473373,FACATATIVA-SA-031-21 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE FACATATIVA,Cundinamarca,Facatativá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,137500000.0,127597302.0,1,3,Mes(es),2022-03-07,-9902698.0,-0.07201962181818182,0,90.0
CO1.BDOS.2473566,FACATATIVA-SA-033-21 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE FACATATIVA,Cundinamarca,Facatativá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,146600000.0,136342198.0,1,3,Mes(es),2022-03-07,-10257802.0,-0.06997136425648022,0,90.0
CO1.BDOS.2392169,SAMC-038-2021 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE ZIPAQUIRA,Cundinamarca,Zipaquirá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,198581616.0,198580248.0,3,20,día(s),2022-03-04,-1368.0,-6.888855210041196e-06,0,20.0
CO1.BDOS.2472955,LPO-13-2021 (Fase de Selección (Presentación de ofertas)),ALCALDÍA MUNICIPAL COTA,Cundinamarca,Cota,Licitación pública Obra Publica,Obra,Seleccionado,1333033690.0,1271205500.0,2,4,Mes(es),2022-03-03,-61828190.0,-0.04638156594526879,0,120.0
CO1.BDOS.2817701,LIC 001 MT 2022 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE TOCANCIPA,Cundinamarca,Tocancipá,Licitación pública Obra Publica,Obra,Seleccionado,605000000.0,557212089.0,63,4,Mes(es),2022-03-01,-47787911.0,-0.0789882826446281,0,120.0
CO1.BDOS.2471122,licitación 008 de 2021 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPIO DE CAJICA,Cundinamarca,Cajicá,Licitación pública Obra Publica,Obra,Seleccionado,587962262.0,587708029.0,2,7,Mes(es),2022-03-01,-254233.0,-0.0004323967989632641,0,210.0
CO1.BDOS.2846017,SMC 2022 - 069,IDERF,Cundinamarca,Fusagasugá,Mínima cuantía,Obra,Seleccionado,27997583.0,23545860.0,2,1,Mes(es),2022-02-28,-4451723.0,-0.15900383258083386,0,30.0
CO1.BDOS.2822306,SA-MC-001-2022 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE ZIPAQUIRA,Cundinamarca,Zipaquirá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,138000000.0,132895873.0,7,3,Mes(es),2022-02-23,-5104127.0,-0.03698642753623188,0,90.0
CO1.BDOS.2468677,FACATATIVA-SA-029-21 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE FACATATIVA,Cundinamarca,Facatativá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,160000000.0,154000106.0,3,3,Mes(es),2022-02-22,-5999894.0,-0.0374993375,0,90.0
CO1.BDOS.2826642,SAMC 002-2022 (Presentación de oferta),ALCALDIA MUNICIPIO DE RICAURTE,Cundinamarca,Ricaurte,Seleccion Abreviada Menor Cuantia Sin Manifestacion Interes,Obra,Seleccionado,793798734.0,793727825.0,1,5,Mes(es),2022-02-22,-70909.0,-8.932868870007545e-05,0,150.0
CO1.BDOS.2830414,MC-042 CENAC TOLEMAIDA-2022,CENAC TOLEMAIDA,Cundinamarca,Nilo,Mínima cuantía,Obra,Seleccionado,34494696.0,34494696.0,6,10,Mes(es),2022-02-18,0.0,0.0,0,300.0
CO1.BDOS.2368031,LP-017-2021 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE UBATE,Cundinamarca,Villa De San Diego De Ubate,Licitación pública Obra Publica,Obra,Seleccionado,474999830.0,450354745.0,33,3,Mes(es),2022-02-17,-24645085.0,-0.05188440804284077,0,90.0
CO1.BDOS.2831612,SOP-MIC-004-2022,MUNICIPIO DE UBATE,Cundinamarca,Villa De San Diego De Ubate,Mínima cuantía,Obra,Seleccionado,12370500.0,12300000.0,3,10,Mes(es),2022-02-17,-70500.0,-0.00569904207590639,0,300.0
CO1.BDOS.2473132,SAMC 029 - 2021 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE CAJICA,Cundinamarca,Cajicá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,116687497.0,112307025.0,7,30,día(s),2022-02-11,-4380472.0,-0.03754020021528099,0,30.0
CO1.BDOS.2348718,LIC 011 MT 2021 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE TOCANCIPA,Cundinamarca,Tocancipá,Licitación pública Obra Publica,Obra,Seleccionado,14930618509.0,14930608712.0,1,18,Mes(es),2022-02-10,-9797.0,-6.561683961112853e-07,0,540.0
CO1.BDOS.2561094,LP-001-2022 (Fase de Selección (Presentación de ofertas)),CUNDINAMARCA-ALCALDIA MUNICIPIO MOSQUERA,Cundinamarca,Mosquera,Licitación pública Obra Publica,Obra,Seleccionado,68340789147.0,68329645268.0,1,350,día(s),2022-02-03,-11143879.0,-0.00016306336434057975,0,350.0
CO1.BDOS.2439652,FACATATIVA-LP-007-21 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL DE FACATATIVA,Cundinamarca,Facatativá,Licitación pública Obra Publica,Obra,Seleccionado,2070000000.0,2021462363.0,3,7,Mes(es),2022-02-02,-48537637.0,-0.02344813381642512,0,210.0
CO1.BDOS.2435720,LP-021-2021 (Fase de Selección (Presentación de ofertas)),ALCALDÍA MUNICIPAL DE MADRID CUNDINAMARCA,Cundinamarca,Madrid,Licitación pública Obra Publica,Obra,Seleccionado,2070000000.0,2069902788.0,1,7,Mes(es),2022-01-19,-97212.0,-4.6962318840579713e-05,0,210.0
CO1.BDOS.2474250,SAMC-007-2021 (Presentación de oferta),MUNICIPIO DE LA CALERA CUNDINAMARCA,Cundinamarca,La Calera,Seleccion Abreviada Menor Cuantia Sin Manifestacion Interes,Obra,Seleccionado,381247213.0,380327029.0,1,0,día(s),2021-12-31,-920184.0,-0.0024136150209706584,0,0.0
